Id;Name;Name2
DELPH_FOR;Delphinium formosum Boiss. & A. Huet;(Delphinium formosum Boiss. & A. Huet)
DELPH_GLE;Delphinium gracile DC.;(Delphinium gracile DC.)
DELPH_GRA;Delphinium grandiflorum L.;(Delphinium grandiflorum L.)
DELPH_NUD;Delphinium nudicaule Torr. & A. Gray;(Delphinium nudicaule Torr. & A. Gray)
DERRI;Derris;(Derris)
DERRI_ELL;Derris elliptica (Wall.) Benth.;(Derris elliptica (Wall.) Benth.)
DERRI_TRI;Derris trifoliata Lour.;(Derris trifoliata Lour.)
DESCH;Deschampsia P. Beauv.;(Deschampsia P. Beauv.)
DESCH_CES;Deschampsia cespitosa (L.) P. Beauv.;(Deschampsia cespitosa (L.) P. Beauv.)
DESCH_FLE;Deschampsia flexuosa (L.) Trin.;(Deschampsia flexuosa (L.) Trin.)
DESMA;Desmanthus Willd.;(Desmanthus Willd.)
DESMA_BIC;Desmanthus bicornutus S. Watson;(Desmanthus bicornutus S. Watson)
DESMA_LEP;Desmanthus leptophyllus Kunth;(Desmanthus leptophyllus Kunth)
DESMA_PER;Desmanthus pernambucanus (L.) Thell.;(Desmanthus pernambucanus (L.) Thell.)
DESMA_VIR;Desmanthus virgatus (L.) Willd.;(Desmanthus virgatus (L.) Willd.)
DESMD;Desmodium;(Desmodium)
DESMD_INC;Desmodium incanum DC.;(Desmodium incanum DC.)
DESMD_INT;Desmodium intortum (Mill.) Urb.;(Desmodium intortum (Mill.) Urb.)
DESMD_TOR;Desmodium tortuosum (Sw.) DC.;(Desmodium tortuosum (Sw.) DC.)
DESMD_UNC;Desmodium uncinatum (Jacq.) DC.;(Desmodium uncinatum (Jacq.) DC.)
DESMS;Desmostachya;(Desmostachya)
DESMS_BIP;Desmostachya bipinnata (L.) Stapf;(Desmostachya bipinnata (L.) Stapf)
DEUTZ;Deutzia;(Deutzia)
DEUTZ_GRA;Deutzia gracilis Siebold & Zucc.;(Deutzia gracilis Siebold & Zucc.)
DEUTZ_GRO;Deutzia gracilis Siebold & Zucc. ? Deutzia ?rosea (Lemoine) Rehder;(Deutzia gracilis Siebold & Zucc. ? Deutzia ?rosea (Lemoine) Rehder)
DEUTZ_PUR;Deutzia purpurascens (Franch. ex L. Henry) Rehd.;(Deutzia purpurascens (Franch. ex L. Henry) Rehd.)
DEUTZ_ROS;Deutzia ?rosea (Lemoine) Rehder;(Deutzia ?rosea (Lemoine) Rehder)
DGTLS;Digitalis L.;(Digitalis L.)
DGTLS_CAN;Digitalis canariensis L.;(Digitalis canariensis L.)
DGTLS_CGR;Digitalis chalcantha (Svent. & O'Shan.) Albach et al. ? Digitalis grandiflora Mill.;(Digitalis chalcantha (Svent. & O'Shan.) Albach et al. ? Digitalis grandiflora Mill.)
DGTLS_CHA;Digitalis chalcantha (Svent. & O'Shan.) Albach et al.;(Digitalis chalcantha (Svent. & O'Shan.) Albach et al.)
DGTLS_CPU;Digitalis chalcantha ? Digitalis purpurea;(Digitalis chalcantha ? Digitalis purpurea)
DGTLS_DUB;Digitalis dubia Barb. Rodr.;(Digitalis dubia Barb. Rodr.)
DGTLS_FER;Digitalis ferruginea L.;(Digitalis ferruginea L.)
DGTLS_FUL;Digitalis ?fulva Lindl.;(Digitalis ?fulva Lindl.)
DGTLS_GRA;Digitalis grandiflora Mill.;(Digitalis grandiflora Mill.)
DGTLS_ISA;Digitalis isabelliana (Webb) Linding.;(Digitalis isabelliana (Webb) Linding.)
DGTLS_LAN;Digitalis lanata Ehrh.;(Digitalis lanata Ehrh.)
DGTLS_LUT;Digitalis lutea L.;(Digitalis lutea L.)
DGTLS_PAR;Digitalis parviflora Jacq.;(Digitalis parviflora Jacq.)
DGTLS_PUR;Digitalis purpurea L.;(Digitalis purpurea L.)
DGTLS_SIB;Digitalis ?sibirica Lindl.;(Digitalis ?sibirica Lindl.)
DGTLS_THA;Digitalis thapsi L.;(Digitalis thapsi L.)
DGTLS_VAL;Digitalis xvalinii J. D. Arm.;(Digitalis xvalinii J. D. Arm.)
DGTRA;Digitaria Haller;(Digitaria Haller)
DGTRA_CIL;Digitaria ciliaris (Retz.) Koeler;(Digitaria ciliaris (Retz.) Koeler)
DGTRA_DID;Digitaria didactyla Willd.;(Digitaria didactyla Willd.)
DGTRA_ERI;Digitaria eriantha Steud.;(Digitaria eriantha Steud.)
DGTRA_EXI;Digitaria exilis (Kippist) Stapf;(Digitaria exilis (Kippist) Stapf)
DGTRA_FLO;Digitaria floridana Hitchc.;(Digitaria floridana Hitchc.)
DGTRA_MIL;Digitaria milanjiana (Rendle) Stapf;(Digitaria milanjiana (Rendle) Stapf)
DGTRA_NAT;Digitaria natalensis Stent;(Digitaria natalensis Stent)
DGTRA_SAN;Digitaria sanguinalis (L.) Scop.;(Digitaria sanguinalis (L.) Scop.)
DGTRA_SCA;Digitaria scalarum (Schweinf.) Chiov.;(Digitaria scalarum (Schweinf.) Chiov.)
DGTRA_SWA;Digitaria swazilandensis Stent;(Digitaria swazilandensis Stent)
DIALI;Dialium;(Dialium)
DIALI_IND;Dialium indum L.;(Dialium indum L.)
DIANE;Dianella;(Dianella)
DIANE_BRE;Dianella brevipedunculata R. J. F. Hend.;(Dianella brevipedunculata R. J. F. Hend.)
DIANE_CAE;Dianella caerulea Sims;(Dianella caerulea Sims)
DIANE_CAE_ASS;Dianella caerulea Sims var. assera R. J. F. Hend.;(Dianella caerulea Sims var. assera R. J. F. Hend.)
DIANE_CBR;Dianella caerulea x Dianella brevipedunculata;(Dianella caerulea x Dianella brevipedunculata)
DIANE_CON;Dianella congesta R. Br.;(Dianella congesta R. Br.)
DIANE_ENS;Dianella ensifolia (L.) DC.;(Dianella ensifolia (L.) DC.)
DIANE_INT;Dianella intermedia Endl.;(Dianella intermedia Endl.)
DIANE_LON;Dianella longifolia R. Br.;(Dianella longifolia R. Br.)
DIANE_NIG;Dianella nigra Colenso;(Dianella nigra Colenso)
DIANE_PCA;Dianella prunina ? Dianella caerulea;(Dianella prunina ? Dianella caerulea)
DIANE_PRE;Dianella prunina ? Dianella revoluta;(Dianella prunina ? Dianella revoluta)
DIANE_PRU;Dianella prunina R. J. F. Hend.;(Dianella prunina R. J. F. Hend.)
DIANE_REV;Dianella revoluta R. Br.;(Dianella revoluta R. Br.)
DIANE_REV_BRE;Dianella revoluta R. Br. var. brevicaulis Ostenf.;(Dianella revoluta R. Br. var. brevicaulis Ostenf.)
DIANE_TAS;Dianella tasmanica Hook.;(Dianella tasmanica Hook.)
DIANT;Dianthus L.;(Dianthus L.)
DIANT_ACA;Dianthus alpinus ? Dianthus callizonus;(Dianthus alpinus ? Dianthus callizonus)
DIANT_ALL;Dianthus ?allwoodii hort.;(Dianthus ?allwoodii hort.)
DIANT_ALP;Dianthus alpinus L.;(Dianthus alpinus L.)
DIANT_AMY;Dianthus ?allwoodii x Dianthus myrtinervius;(Dianthus ?allwoodii x Dianthus myrtinervius)
DIANT_BAR;Dianthus barbatus L.;(Dianthus barbatus L.)
DIANT_BCH;Dianthus barbatus ? Dianthus chinensis;(Dianthus barbatus ? Dianthus chinensis)
DIANT_CAL;Dianthus callizonus Schott & Kotschy;(Dianthus callizonus Schott & Kotschy)
DIANT_CAR;Dianthus caryophyllus L.;(Dianthus caryophyllus L.)
DIANT_CGR;Dianthus caryophyllus L. x Dianthus gratianopolitanus Vill.;(Dianthus caryophyllus L. x Dianthus gratianopolitanus Vill.)
DIANT_CHI;Dianthus chinensis L.;(Dianthus chinensis L.)
DIANT_COU;Dianthus ?courtoisii Rchb.;(Dianthus ?courtoisii Rchb.)
DIANT_CSU;Dianthus chinensis L. ? Dianthus superbus L.;(Dianthus chinensis L. ? Dianthus superbus L.)
DIANT_DEL;Dianthus deltoides L.;(Dianthus deltoides L.)
DIANT_GRA;Dianthus gratianopolitanus Vill.;(Dianthus gratianopolitanus Vill.)
DIANT_MYR;Dianthus myrtinervius Griseb.;(Dianthus myrtinervius Griseb.)
DIANT_PLU;Dianthus plumarius L.;(Dianthus plumarius L.)
DIANT_SUP;Dianthus superbus L.;(Dianthus superbus L.)
DIANT_SUP_ALP;Dianthus superbus L. subsp. alpestris Kablik. ex &Ccaron elak.;(Dianthus superbus L. subsp. alpestris Kablik. ex &Ccaron elak.)
DIASC;Diascia Link & Otto;(Diascia Link & Otto)
DIASC_BAR;Diascia barberae Hook. f.;(Diascia barberae Hook. f.)
DIASC_FET;Diascia fetcaniensis Hilliard & B.L. Burtt;(Diascia fetcaniensis Hilliard & B.L. Burtt)
DIASC_INT;Diascia integerrima Benth.;(Diascia integerrima Benth.)
DIASC_PER;Diascia personata Hilliard & B.L. Burtt;(Diascia personata Hilliard & B.L. Burtt)
DIASC_RIG;Diascia rigescens E. Mey. ex Benth.;(Diascia rigescens E. Mey. ex Benth.)
DIASC_VIG;Diascia vigilis Hilliard & B.L. Burtt;(Diascia vigilis Hilliard & B.L. Burtt)
DICEN;Dicentra Bernh.;(Dicentra Bernh.)
DICEN_CUC;Dicentra cucullaria (L.) Bernh.;(Dicentra cucullaria (L.) Bernh.)
DICEN_EPE;Dicentra eximia x Dicentra peregrina;(Dicentra eximia x Dicentra peregrina)
DICEN_EXI;Dicentra eximia (KerGawl.) Torr.;(Dicentra eximia (KerGawl.) Torr.)
DICEN_FOR;Dicentra formosa (Andrews) Walp.;(Dicentra formosa (Andrews) Walp.)
DICEN_FPE;Hybrids between Dicentra formosa and Dicentra peregrina;(Hybrids between Dicentra formosa and Dicentra peregrina)
DICEN_PER;Dicentra peregrina (J.H.Rudolph) Makino;(Dicentra peregrina (J.H.Rudolph) Makino)
DICEN_SPE;Dicentra spectabilis (L.) Lem.;(Dicentra spectabilis (L.) Lem.)
DICHA;Dichanthium;(Dichanthium)
DICHA_ANN;Dichanthium annulatum (Forssk.) Stapf;(Dichanthium annulatum (Forssk.) Stapf)
DICHA_ARI;Dichanthium aristatum (Poir.) C. E. Hubb.;(Dichanthium aristatum (Poir.) C. E. Hubb.)
DICHA_CAR;Dichanthium caricosum (L.) A. Camus;(Dichanthium caricosum (L.) A. Camus)
DICHA_SER;Dichanthium sericeum (R. Br.) A. Camus;(Dichanthium sericeum (R. Br.) A. Camus)
DICHA_SER_SER;Dichanthium sericeum (R. Br.) A. Camus subsp. sericeum;(Dichanthium sericeum (R. Br.) A. Camus subsp. sericeum)
DICHE;Dichelostemma Kunth;(Dichelostemma Kunth)
DICHE_IDA;Dichelostemma ida-maia (Alph. Wood) Greene;(Dichelostemma ida-maia (Alph. Wood) Greene)
DICHE_MUL;Dichelostemma multiflorum (Benth.) A. Heller;(Dichelostemma multiflorum (Benth.) A. Heller)
DICHR;Dichroa Lour.;(Dichroa Lour.)
DICHR_FEB;Dichroa febrifuga Lour.;(Dichroa febrifuga Lour.)
DICTA;Dictamnus;(Dictamnus)
DICTA_ALB;Dictamnus albus L.;(Dictamnus albus L.)
DICTP;Dictyophora;(Dictyophora)
DICTP_ECH;Dictyophora echinovolvata M. Zang, D.R. Zheng & Z.X. Hu;(Dictyophora echinovolvata M. Zang, D.R. Zheng & Z.X. Hu)
DICTP_IND;Dictyophora indusiata (Ventenat:Persoon) Fischer;(Dictyophora indusiata (Ventenat:Persoon) Fischer)
DICTY;Dictyosperma;(Dictyosperma)
DICTY_ALB;Dictyosperma album (Bory) H. Wendl. & Drude ex Scheff.;(Dictyosperma album (Bory) H. Wendl. & Drude ex Scheff.)
DIEFF;Dieffenbachia Schott;(Dieffenbachia Schott)
DIEFF_SEG;Dieffenbachia seguine (Jacq.) Schott;(Dieffenbachia seguine (Jacq.) Schott)
DIEFF_SEG_SEG;Dieffenbachia seguine (Jacq.) Schott var. seguine;(Dieffenbachia seguine (Jacq.) Schott var. seguine)
DIERA;Dierama K. Koch;(Dierama K. Koch)
DIERA_PUL;Dierama pulcherrimum (Hook. f.) Baker;(Dierama pulcherrimum (Hook. f.) Baker)
DIERV;Diervilla Mill.;(Diervilla Mill.)
DIERV_RIV;Diervilla rivularis Gatt.;(Diervilla rivularis Gatt.)
DIERV_SES;Diervilla sessilifolia Buckley;(Diervilla sessilifolia Buckley)
DIERV_SPL;Diervilla ?splendens (Carriere) G. Kirchn.;(Diervilla ?splendens (Carriere) G. Kirchn.)
DIETE;Dietes Salisb. ex Klatt;(Dietes Salisb. ex Klatt)
DIETE_BIC;Dietes bicolor (Steud.) Sweet ex Klatt;(Dietes bicolor (Steud.) Sweet ex Klatt)
DIETE_GRA;Dietes grandiflora N. E. Br.;(Dietes grandiflora N. E. Br.)
DIETE_IRI;Dietes iridioides (L.) Sweet ex Klatt;(Dietes iridioides (L.) Sweet ex Klatt)
DIETE_ROB;Dietes robinsoniana (F. Muell.) Klatt;(Dietes robinsoniana (F. Muell.) Klatt)
DIGLO;Disphyma N. E. Br. ? Glottiphyllum Haw. ex N. E. Br.;(Disphyma N. E. Br. ? Glottiphyllum Haw. ex N. E. Br.)
DIGLO_CLO;Disphyma crassifolium (L.) L. Bolus ? Glottiphyllum longum (Haw.) N. E. Br.;(Disphyma crassifolium (L.) L. Bolus ? Glottiphyllum longum (Haw.) N. E. Br.)
DIHYD;Dichroa x Hydrangea;(Dichroa x Hydrangea)
DILLE;Dillenia;(Dillenia)
DILLE_IND;Dillenia indica L.;(Dillenia indica L.)
DILLE_PHI;Dillenia philippinensis Rolfe;(Dillenia philippinensis Rolfe)
DILOB;Dilobeia Thouars;(Dilobeia Thouars)
DILOB_THO;Dilobeia thouarsii Roem. & Schult.;(Dilobeia thouarsii Roem. & Schult.)
DIMOC;Dimocarpus;(Dimocarpus)
DIMOC_LON;Dimocarpus longan Lour.;(Dimocarpus longan Lour.)
DIMOR;Dimorphotheca Vaill. ex Moench;(Dimorphotheca Vaill. ex Moench)
DIMOR_PLU;Dimorphotheca pluvialis (L.) Moench;(Dimorphotheca pluvialis (L.) Moench)
